web-scraper-order,web-scraper-start-url,Price_raw,City_raw,Discipline_raw,Title_raw,Description_raw
"1733932658-4857","https://www.ehorses.de/search?dum=dum&land=4?pn=204","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932658-4858","https://www.ehorses.de/search?dum=dum&land=4?pn=204","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932658-4859","https://www.ehorses.de/search?dum=dum&land=4?pn=204","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932658-4860","https://www.ehorses.de/search?dum=dum&land=4?pn=204","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932661-4861","https://www.ehorses.de/search?dum=dum&land=4?pn=203","16,000 € VB","Rosendahl","Dressur - Zucht - Freizeit
                
                    
                    Diana Eichentopf","Dressurpferd Hann. Rappstute","Hannoveraner, Stute, 3 Jahre, 165 cm, Rappe"
"1733932661-4862","https://www.ehorses.de/search?dum=dum&land=4?pn=203","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932661-4863","https://www.ehorses.de/search?dum=dum&land=4?pn=203","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932661-4864","https://www.ehorses.de/search?dum=dum&land=4?pn=203","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932661-4865","https://www.ehorses.de/search?dum=dum&land=4?pn=203","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932661-4866","https://www.ehorses.de/search?dum=dum&land=4?pn=203","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932661-4867","https://www.ehorses.de/search?dum=dum&land=4?pn=203","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932661-4868","https://www.ehorses.de/search?dum=dum&land=4?pn=203","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932661-4869","https://www.ehorses.de/search?dum=dum&land=4?pn=203","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932661-4870","https://www.ehorses.de/search?dum=dum&land=4?pn=203","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932661-4871","https://www.ehorses.de/search?dum=dum&land=4?pn=203","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932661-4872","https://www.ehorses.de/search?dum=dum&land=4?pn=203","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932661-4873","https://www.ehorses.de/search?dum=dum&land=4?pn=203","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932661-4874","https://www.ehorses.de/search?dum=dum&land=4?pn=203","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932661-4875","https://www.ehorses.de/search?dum=dum&land=4?pn=203","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932661-4876","https://www.ehorses.de/search?dum=dum&land=4?pn=203","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932661-4877","https://www.ehorses.de/search?dum=dum&land=4?pn=203","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932661-4878","https://www.ehorses.de/search?dum=dum&land=4?pn=203","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932661-4879","https://www.ehorses.de/search?dum=dum&land=4?pn=203","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932661-4880","https://www.ehorses.de/search?dum=dum&land=4?pn=203","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932663-4881","https://www.ehorses.de/search?dum=dum&land=4?pn=202","16,000 € VB","Rosendahl","Dressur - Zucht - Freizeit
                
                    
                    Diana Eichentopf","Dressurpferd Hann. Rappstute","Hannoveraner, Stute, 3 Jahre, 165 cm, Rappe"
"1733932663-4882","https://www.ehorses.de/search?dum=dum&land=4?pn=202","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932663-4883","https://www.ehorses.de/search?dum=dum&land=4?pn=202","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932663-4884","https://www.ehorses.de/search?dum=dum&land=4?pn=202","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932663-4885","https://www.ehorses.de/search?dum=dum&land=4?pn=202","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932663-4886","https://www.ehorses.de/search?dum=dum&land=4?pn=202","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932663-4887","https://www.ehorses.de/search?dum=dum&land=4?pn=202","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932663-4888","https://www.ehorses.de/search?dum=dum&land=4?pn=202","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932663-4889","https://www.ehorses.de/search?dum=dum&land=4?pn=202","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932663-4890","https://www.ehorses.de/search?dum=dum&land=4?pn=202","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932663-4891","https://www.ehorses.de/search?dum=dum&land=4?pn=202","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932663-4892","https://www.ehorses.de/search?dum=dum&land=4?pn=202","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932663-4893","https://www.ehorses.de/search?dum=dum&land=4?pn=202","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932663-4894","https://www.ehorses.de/search?dum=dum&land=4?pn=202","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932663-4895","https://www.ehorses.de/search?dum=dum&land=4?pn=202","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932663-4896","https://www.ehorses.de/search?dum=dum&land=4?pn=202","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932663-4897","https://www.ehorses.de/search?dum=dum&land=4?pn=202","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932663-4898","https://www.ehorses.de/search?dum=dum&land=4?pn=202","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932663-4899","https://www.ehorses.de/search?dum=dum&land=4?pn=202","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932663-4900","https://www.ehorses.de/search?dum=dum&land=4?pn=202","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932666-4901","https://www.ehorses.de/search?dum=dum&land=4?pn=201","16,000 € VB","Rosendahl","Dressur - Zucht - Freizeit
                
                    
                    Diana Eichentopf","Dressurpferd Hann. Rappstute","Hannoveraner, Stute, 3 Jahre, 165 cm, Rappe"
"1733932666-4902","https://www.ehorses.de/search?dum=dum&land=4?pn=201","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932666-4903","https://www.ehorses.de/search?dum=dum&land=4?pn=201","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932666-4904","https://www.ehorses.de/search?dum=dum&land=4?pn=201","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932666-4905","https://www.ehorses.de/search?dum=dum&land=4?pn=201","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932666-4906","https://www.ehorses.de/search?dum=dum&land=4?pn=201","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932666-4907","https://www.ehorses.de/search?dum=dum&land=4?pn=201","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932666-4908","https://www.ehorses.de/search?dum=dum&land=4?pn=201","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932666-4909","https://www.ehorses.de/search?dum=dum&land=4?pn=201","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932666-4910","https://www.ehorses.de/search?dum=dum&land=4?pn=201","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932666-4911","https://www.ehorses.de/search?dum=dum&land=4?pn=201","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932666-4912","https://www.ehorses.de/search?dum=dum&land=4?pn=201","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932666-4913","https://www.ehorses.de/search?dum=dum&land=4?pn=201","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932666-4914","https://www.ehorses.de/search?dum=dum&land=4?pn=201","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932666-4915","https://www.ehorses.de/search?dum=dum&land=4?pn=201","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932666-4916","https://www.ehorses.de/search?dum=dum&land=4?pn=201","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932666-4917","https://www.ehorses.de/search?dum=dum&land=4?pn=201","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932666-4918","https://www.ehorses.de/search?dum=dum&land=4?pn=201","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932666-4919","https://www.ehorses.de/search?dum=dum&land=4?pn=201","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932666-4920","https://www.ehorses.de/search?dum=dum&land=4?pn=201","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932668-4921","https://www.ehorses.de/search?dum=dum&land=4?pn=200","16,000 € VB","Rosendahl","Dressur - Zucht - Freizeit
                
                    
                    Diana Eichentopf","Dressurpferd Hann. Rappstute","Hannoveraner, Stute, 3 Jahre, 165 cm, Rappe"
"1733932668-4922","https://www.ehorses.de/search?dum=dum&land=4?pn=200","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932668-4923","https://www.ehorses.de/search?dum=dum&land=4?pn=200","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932668-4924","https://www.ehorses.de/search?dum=dum&land=4?pn=200","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
